Gene_ID	Gene_Name	AML_BDCM	AML_P31_FUJ	AML_PL-21	chondrosarcoma_CAL-78	chondrosarcoma_Hs819.T	chondrosarcoma_SW-1353
ENSG00000079841	RIMS1				0.2	3.0	0.1
ENSG00000079931	MOXD1	23.0		0.2	2.0	76.0	3.0
ENSG00000079950	STX7	9.0	3.0	4.0	3.0	4.0	5.0
ENSG00000079974	RABL2B	2.0	4.0	3.0	1.0	2.0	3.0
ENSG00000079999	KEAP1	15.0	30.0	18.0	15.0	11.0	12.0
ENSG00000080007	DDX43		0.1	0.3	3.0	0.6	0.1
ENSG00000080031	PTPRH		0.1	0.1		0.4	1.0
ENSG00000080166	DCT	0.1					2.0
ENSG00000080189	SLC35C2	7.0	14.0	11.0	7.0	4.0	5.0
ENSG00000080200	CRYBG3	2.0	5.0	0.1	4.0	2.0	6.0
ENSG00000080298	RFX3	3.0	1.0	2.0	0.2	0.2	0.6
ENSG00000080345	RIF1	6.0	8.0	8.0	9.0	2.0	5.0
ENSG00000080371	RAB21	3.0	4.0	3.0	4.0	3.0	3.0
ENSG00000080493	SLC4A4	0.1			3.0	6.0	0.3
ENSG00000080503	SMARCA2	95.0	40.0	18.0	5.0	9.0	9.0
ENSG00000080546	SESN1	3.0	5.0	8.0	1.0	3.0	3.0
ENSG00000080561	MID2	1.0		4.0	0.9	2.0	0.1
ENSG00000080573	COL5A3	0.1			0.1	6.0	2.0
ENSG00000080603	SRCAP	11.0	16.0	14.0	8.0	5.0	8.0
ENSG00000080608	PUM3	26.0	22.0	13.0	7.0	10.0	19.0
ENSG00000080618	CPB2	0.2	0.1	0.1			0.5
ENSG00000080644	CHRNA3	0.2	0.1		0.2		0.1
ENSG00000080709	KCNN2	1.0	0.4	2.0	0.2		
ENSG00000080802	CNOT4	3.0	4.0	5.0	3.0	2.0	5.0
ENSG00000080815	PSEN1	4.0	10.0	6.0	4.0	5.0	6.0
ENSG00000080819	CPOX	54.0	15.0	13.0	17.0	5.0	15.0
ENSG00000080822	CLDND1	27.0	12.0	13.0	33.0	8.0	19.0
ENSG00000080823	MOK	0.2	0.1	0.6	50.0	8.0	5.0
ENSG00000080824	HSP90AA1	257.0	196.0	136.0	434.0	184.0	254.0
ENSG00000080839	RBL1	7.0	8.0	16.0	8.0	1.0	6.0
ENSG00000080845	DLGAP4	8.0	5.0	2.0	10.0	10.0	12.0
ENSG00000080854	IGSF9B	0.5			0.1		3.0
ENSG00000080947	CROCCP3	0.7	0.6	0.1	1.0	0.7	1.0
ENSG00000080986	NDC80	17.0	16.0	23.0	37.0	1.0	12.0
ENSG00000081014	AP4E1	4.0	6.0	4.0	8.0	5.0	8.0
ENSG00000081019	RSBN1	4.0	4.0	5.0	6.0	1.0	2.0
ENSG00000081026	MAGI3	0.8	2.0	0.2	6.0	1.0	3.0
ENSG00000081041	CXCL2		1.0	0.8	2.0	0.1	
ENSG00000081051	AFP				1.0	0.1	0.5
ENSG00000081052	COL4A4	2.0			0.3	0.2	1.0
ENSG00000081059	TCF7	16.0	0.2		1.0	3.0	0.9
ENSG00000081087	OSTM1	2.0	9.0	9.0	8.0	19.0	18.0
ENSG00000081148	IMPG2		0.1		0.1	0.1	0.3
ENSG00000081154	PCNP	58.0	57.0	58.0	63.0	30.0	50.0
ENSG00000081177	EXD2	4.0	3.0	2.0	2.0	4.0	5.0
ENSG00000081181	ARG2	0.3	1.0	0.3	1.0	0.5	2.0
ENSG00000081189	MEF2C	46.0	9.0	0.3	1.0	0.4	0.3
ENSG00000081237	PTPRC	40.0	34.0	51.0	0.2	0.1	0.1
ENSG00000081277	PKP1				0.2	0.2	0.5
ENSG00000081307	UBA5	9.0	9.0	7.0	8.0	4.0	5.0
ENSG00000081320	STK17B	15.0	14.0	8.0	8.0	5.0	3.0
ENSG00000081377	CDC14B	0.1			2.0	3.0	4.0
ENSG00000081386	ZNF510	3.0	4.0	2.0	5.0	1.0	3.0
ENSG00000081479	LRP2		0.1				
ENSG00000081665	ZNF506	2.0	4.0	2.0	1.0	0.7	2.0
ENSG00000081692	JMJD4	2.0	3.0	2.0	3.0	2.0	2.0
ENSG00000081721	DUSP12	16.0	24.0	22.0	19.0	7.0	9.0
ENSG00000081760	AACS	4.0	6.0	2.0	1.0	2.0	3.0
ENSG00000081791	DELE1	12.0	20.0	12.0	11.0	6.0	8.0
ENSG00000081803	CADPS2				4.0	0.1	1.0
ENSG00000081818	PCDHB4		0.1		0.6	0.1	0.4
ENSG00000081842	PCDHA6		0.3			0.1	0.5
ENSG00000081853	PCDHGA2		0.1		2.0	3.0	2.0
ENSG00000081870	HSPB11	12.0	11.0	7.0	36.0	3.0	9.0
ENSG00000081913	PHLPP1	2.0	4.0	4.0	2.0	0.5	3.0
ENSG00000081923	ATP8B1	0.1	0.1	0.1	5.0	31.0	30.0
ENSG00000081985	IL12RB2		0.1		0.2		0.1
ENSG00000082014	SMARCD3	0.8	11.0	15.0	2.0	5.0	6.0
ENSG00000082068	WDR70	6.0	4.0	5.0	5.0	2.0	4.0
ENSG00000082074	FYB1		24.0	22.0			
ENSG00000082126	MPP4	0.1			1.0	0.5	12.0
ENSG00000082146	STRADB	5.0	9.0	9.0	4.0	6.0	14.0
ENSG00000082153	BZW1	32.0	37.0	23.0	51.0	29.0	62.0
ENSG00000082175	PGR						0.1
ENSG00000082196	C1QTNF3	0.7	1.0	2.0	0.3	0.6	0.3
ENSG00000082212	ME2	14.0	16.0	15.0	7.0	2.0	5.0
ENSG00000082213	C5orf22	11.0	10.0	9.0	7.0	4.0	7.0
ENSG00000082258	CCNT2	6.0	8.0	9.0	6.0	3.0	5.0
ENSG00000082269	FAM135A	2.0	3.0	5.0	1.0	0.5	2.0
ENSG00000082293	COL19A1	2.0	0.3				
ENSG00000082397	EPB41L3		6.0	14.0	1.0	0.2	0.2
ENSG00000082438	COBLL1			0.1	2.0	1.0	0.8
ENSG00000082458	DLG3	0.2	0.2		1.0	1.0	2.0
ENSG00000082482	KCNK2				0.9	48.0	0.5
ENSG00000082497	SERTAD4				3.0	1.0	4.0
ENSG00000082512	TRAF5	13.0	0.8		3.0	2.0	0.6
ENSG00000082515	MRPL22	6.0	5.0	2.0	7.0	2.0	3.0
ENSG00000082516	GEMIN5	10.0	5.0	3.0	9.0	3.0	7.0
ENSG00000082641	NFE2L1	40.0	38.0	34.0	42.0	125.0	71.0
ENSG00000082684	SEMA5B				0.1		
ENSG00000082701	GSK3B	10.0	13.0	9.0	13.0	9.0	21.0
ENSG00000082781	ITGB5	3.0		0.1	56.0	131.0	44.0
ENSG00000082805	ERC1	6.0	4.0	6.0	12.0	6.0	12.0
ENSG00000082898	XPO1	34.0	27.0	25.0	50.0	14.0	36.0
ENSG00000082929	LINC01587	0.1				0.1	0.1
ENSG00000082996	RNF13	8.0	15.0	12.0	7.0	8.0	10.0
ENSG00000083067	TRPM3				0.1		
ENSG00000083093	PALB2	5.0	6.0	5.0	2.0	1.0	4.0
ENSG00000083097	DOP1A	3.0	2.0	4.0	3.0	2.0	2.0
ENSG00000083099	LYRM2	3.0	6.0	6.0	5.0	3.0	6.0
ENSG00000083123	BCKDHB	6.0	10.0	6.0	6.0	3.0	4.0
ENSG00000083168	KAT6A	7.0	8.0	13.0	4.0	3.0	7.0
ENSG00000083223	TUT7	10.0	9.0	6.0	8.0	4.0	6.0
ENSG00000083290	ULK2	3.0			2.0	2.0	0.4
ENSG00000083307	GRHL2	0.1					
ENSG00000083312	TNPO1	17.0	19.0	9.0	39.0	17.0	32.0
ENSG00000083444	PLOD1	15.0	15.0	7.0	52.0	110.0	80.0
ENSG00000083454	P2RX5	3.0	0.4			0.4	0.3
ENSG00000083457	ITGAE	3.0	4.0	3.0	6.0	2.0	4.0
ENSG00000083520	DIS3	10.0	16.0	11.0	7.0	4.0	5.0
ENSG00000083535	PIBF1	5.0	10.0	6.0	4.0	2.0	4.0
ENSG00000083544	TDRD3	5.0	4.0	2.0	2.0	1.0	3.0
ENSG00000083635	NUFIP1	5.0	9.0	4.0	4.0	1.0	3.0
ENSG00000083642	PDS5B	5.0	9.0	8.0	3.0	1.0	4.0
ENSG00000083720	OXCT1	34.0	15.0	34.0	31.0	7.0	11.0
ENSG00000083750	RRAGB	10.0	4.0	5.0	8.0	5.0	4.0
ENSG00000083782	EPYC						0.1
ENSG00000083799	CYLD	13.0	7.0	4.0	6.0	4.0	10.0
ENSG00000083807	SLC27A5	2.0	3.0	0.8	0.2	0.3	0.5
ENSG00000083812	ZNF324	2.0	3.0	2.0	3.0	1.0	1.0
ENSG00000083814	ZNF671	3.0	5.0	3.0	0.2	1.0	0.2
ENSG00000083817	ZNF416	1.0	3.0	2.0	2.0	1.0	2.0
ENSG00000083828	ZNF586	7.0	2.0	0.7	0.9	0.8	1.0
ENSG00000083838	ZNF446	2.0	2.0	0.9	2.0	0.7	1.0
ENSG00000083844	ZNF264	2.0	5.0	2.0	3.0	1.0	1.0
ENSG00000083845	RPS5	225.0	222.0	303.0	84.0	52.0	82.0
ENSG00000083857	FAT1	0.1	0.1	0.4	85.0	59.0	26.0
ENSG00000083896	YTHDC1	16.0	16.0	16.0	15.0	7.0	15.0
ENSG00000083937	CHMP2B	14.0	21.0	10.0	54.0	11.0	20.0
ENSG00000084070	SMAP2	41.0	37.0	35.0	32.0	6.0	11.0
ENSG00000084072	PPIE	8.0	4.0	9.0	6.0	3.0	5.0
ENSG00000084073	ZMPSTE24	16.0	21.0	11.0	69.0	25.0	26.0
ENSG00000084090	STARD7	53.0	55.0	42.0	49.0	24.0	28.0
ENSG00000084092	NOA1	14.0	9.0	10.0	10.0	3.0	5.0
ENSG00000084093	REST	5.0	13.0	6.0	9.0	3.0	9.0
ENSG00000084110	HAL	0.1	10.0	26.0			0.1
ENSG00000084112	SSH1	6.0	4.0	3.0	4.0	12.0	11.0
ENSG00000084207	GSTP1	231.0	104.0	72.0	77.0	65.0	72.0
ENSG00000084234	APLP2	10.0	149.0	104.0	47.0	298.0	41.0
ENSG00000084444	FAM234B	0.6	5.0	4.0	2.0	2.0	2.0
ENSG00000084463	WBP11	24.0	21.0	37.0	22.0	6.0	13.0
ENSG00000084623	EIF3I	164.0	95.0	81.0	142.0	80.0	84.0
ENSG00000084628	NKAIN1		1.0		0.1	0.1	2.0
ENSG00000084636	COL16A1	0.2			5.0	64.0	20.0
ENSG00000084652	TXLNA	33.0	33.0	24.0	68.0	22.0	25.0
ENSG00000084676	NCOA1	8.0	6.0	7.0	4.0	2.0	7.0
ENSG00000084693	AGBL5	10.0	11.0	4.0	8.0	3.0	5.0
ENSG00000084710	EFR3B	8.0			0.3	0.1	0.6
ENSG00000084731	KIF3C	2.0	6.0	0.5	6.0	6.0	6.0
ENSG00000084733	RAB10	35.0	85.0	49.0	44.0	43.0	59.0
ENSG00000084734	GCKR				0.1	0.5	0.3
ENSG00000084754	HADHA	115.0	79.0	171.0	52.0	35.0	50.0
ENSG00000084764	MAPRE3	1.0	3.0	1.0	4.0	6.0	7.0
ENSG00000084774	CAD	22.0	20.0	17.0	13.0	6.0	10.0
ENSG00000085063	CD59	21.0	18.0	0.2	75.0	235.0	115.0
ENSG00000085117	CD82	52.0	24.0	11.0	22.0	2.0	4.0
ENSG00000085185	BCORL1	1.0	6.0	2.0	2.0	2.0	1.0
ENSG00000085224	ATRX	7.0	2.0	5.0	6.0	3.0	13.0
ENSG00000085231	AK6	18.0	26.0	15.0	23.0	8.0	11.0
ENSG00000085265	FCN1		0.4	3.0			
ENSG00000085274	MYNN	3.0	5.0	3.0	6.0	2.0	3.0
ENSG00000085276	MECOM				3.0	0.4	2.0
ENSG00000085365	SCAMP1	6.0	14.0	10.0	21.0	11.0	16.0
ENSG00000085377	PREP	14.0	23.0	24.0	7.0	11.0	11.0
ENSG00000085382	HACE1	2.0	7.0	6.0	2.0	1.0	2.0
ENSG00000085415	SEH1L	6.0	7.0	7.0	10.0	2.0	5.0
ENSG00000085433	WDR47	3.0	4.0	3.0	11.0	5.0	6.0
ENSG00000085449	WDFY1	9.0	13.0	32.0	11.0	11.0	17.0
ENSG00000085465	OVGP1	0.3	2.0	1.0	0.3	0.3	0.5
ENSG00000085491	SLC25A24	0.8	10.0	8.0	17.0	5.0	16.0
ENSG00000085511	MAP3K4	8.0	7.0	9.0	6.0	2.0	10.0
ENSG00000085514	PILRA	12.0	16.0	13.0	0.4	0.1	0.6
ENSG00000085552	IGSF9		0.2		0.2		
ENSG00000085563	ABCB1	1.0			0.1		0.3
ENSG00000085644	ZNF213	1.0	3.0	5.0	3.0	2.0	1.0
ENSG00000085662	AKR1B1	51.0	0.4	6.0	31.0	23.0	93.0
ENSG00000085719	CPNE3	20.0	10.0	6.0	21.0	13.0	18.0
ENSG00000085721	RRN3	12.0	26.0	9.0	7.0	8.0	13.0
ENSG00000085733	CTTN	11.0	0.1	0.1	24.0	55.0	43.0
ENSG00000085741	WNT11		3.0		0.1	0.1	0.1
ENSG00000085760	MTIF2	25.0	23.0	18.0	18.0	6.0	15.0
ENSG00000085788	DDHD2	6.0	6.0	5.0	6.0	2.0	5.0
ENSG00000085831	TTC39A				0.2	0.1	0.2
ENSG00000085832	EPS15	22.0	21.0	9.0	11.0	9.0	14.0
ENSG00000085840	ORC1	13.0	15.0	16.0	14.0	0.4	3.0
ENSG00000085871	MGST2	3.0	5.0	1.0	4.0	2.0	1.0
ENSG00000085872	CHERP	13.0	15.0	9.0	6.0	3.0	5.0
ENSG00000085978	ATG16L1	5.0	2.0	5.0	4.0	5.0	7.0
ENSG00000085982	USP40	2.0	3.0	2.0	5.0	5.0	10.0
ENSG00000085998	POMGNT1	7.0	6.0	10.0	27.0	14.0	13.0
ENSG00000085999	RAD54L	13.0	14.0	14.0	12.0	0.6	6.0
ENSG00000086015	MAST2	6.0	8.0	4.0	28.0	11.0	14.0
ENSG00000086061	DNAJA1	90.0	63.0	57.0	141.0	43.0	73.0
ENSG00000086062	B4GALT1	18.0	21.0	18.0	95.0	124.0	65.0
ENSG00000086065	CHMP5	40.0	37.0	23.0	79.0	29.0	31.0
ENSG00000086102	NFX1	10.0	11.0	12.0	16.0	5.0	8.0
ENSG00000086159	AQP6		0.1				0.1
ENSG00000086189	DIMT1	13.0	15.0	14.0	15.0	9.0	12.0
ENSG00000086200	IPO11	5.0	4.0	10.0	6.0	2.0	4.0
ENSG00000086232	EIF2AK1	23.0	15.0	28.0	24.0	13.0	30.0
ENSG00000086288	NME8	0.5	2.0	10.0			0.4
ENSG00000086289	EPDR1	9.0	16.0	4.0	15.0	73.0	36.0
ENSG00000086300	SNX10	13.0	21.0	10.0	2.0		13.0
ENSG00000086475	SEPHS1	24.0	28.0	14.0	15.0	8.0	26.0
ENSG00000086504	MRPL28	34.0	22.0	17.0	23.0	12.0	14.0
ENSG00000086544	ITPKC	3.0	4.0	3.0	7.0	3.0	5.0
ENSG00000086548	CEACAM6		10.0	0.1		0.1	
ENSG00000086570	FAT2	0.1	0.4	0.2	0.1		1.0
ENSG00000086589	RBM22	15.0	25.0	20.0	18.0	7.0	12.0
ENSG00000086598	TMED2	41.0	65.0	38.0	47.0	66.0	77.0
ENSG00000086619	ERO1B	10.0	3.0	3.0	2.0	0.1	2.0
ENSG00000086666	ZFAND6	19.0	16.0	10.0	21.0	7.0	12.0
ENSG00000086696	HSD17B2						1.0
ENSG00000086712	TXLNG	8.0	10.0	11.0	5.0	3.0	9.0
ENSG00000086717	PPEF1	2.0	0.1				
ENSG00000086730	LAT2	55.0	112.0	100.0	0.3	0.2	0.4
ENSG00000086758	HUWE1	37.0	21.0	25.0	41.0	15.0	23.0
ENSG00000086827	ZW10	12.0	9.0	8.0	13.0	5.0	10.0
ENSG00000086848	ALG9	1.0	1.0	0.9	2.0	0.9	2.0
ENSG00000086967	MYBPC2	0.1					
ENSG00000086991	NOX4				0.1		0.2
ENSG00000087008	ACOX3	6.0	4.0	4.0	4.0	3.0	5.0
ENSG00000087053	MTMR2	10.0	11.0	4.0	12.0	7.0	22.0
ENSG00000087074	PPP1R15A	16.0	28.0	40.0	59.0	28.0	52.0
ENSG00000087076	HSD17B14	1.0	6.0	0.3	3.0	2.0	
ENSG00000087077	TRIP6	12.0	31.0	24.0	23.0	30.0	55.0
ENSG00000087085	ACHE	2.0					0.7
ENSG00000087086	FTL	785.0	2473.0	3166.0	1711.0	1157.0	1966.0
ENSG00000087087	SRRT	37.0	48.0	51.0	26.0	12.0	25.0
ENSG00000087088	BAX	34.0	21.0	20.0	11.0	20.0	23.0
ENSG00000087095	NLK	5.0	5.0	2.0	3.0	2.0	6.0
ENSG00000087111	PIGS	28.0	15.0	10.0	12.0	13.0	10.0
ENSG00000087116	ADAMTS2				17.0	61.0	38.0
ENSG00000087128	TMPRSS11E				0.2		0.3
ENSG00000087152	ATXN7L3	15.0	15.0	13.0	10.0	9.0	14.0
ENSG00000087157	PGS1	7.0	15.0	11.0	5.0	4.0	5.0
ENSG00000087191	PSMC5	31.0	36.0	19.0	31.0	17.0	22.0
ENSG00000087206	UIMC1	17.0	10.0	10.0	9.0	3.0	5.0
ENSG00000087237	CETP	2.0	0.3	0.3	0.2		
ENSG00000087245	MMP2		0.5	0.1	170.0	556.0	346.0
ENSG00000087253	LPCAT2	0.1	17.0	0.1	10.0	6.0	3.0
ENSG00000087258	GNAO1				0.5		3.0
ENSG00000087263	OGFOD1	15.0	16.0	8.0	15.0	10.0	11.0
ENSG00000087266	SH3BP2	5.0	14.0	16.0	1.0	0.9	3.0
ENSG00000087269	NOP14	41.0	27.0	26.0	19.0	9.0	17.0
ENSG00000087274	ADD1	12.0	14.0	10.0	16.0	16.0	17.0
ENSG00000087299	L2HGDH	4.0	4.0	3.0	3.0	0.7	2.0
ENSG00000087301	TXNDC16	2.0	5.0	2.0	3.0	0.5	4.0
ENSG00000087302	RTRAF	19.0	15.0	12.0	10.0	6.0	14.0
ENSG00000087303	NID2	0.1	0.1	0.1	6.0	9.0	24.0
ENSG00000087338	GMCL1	6.0	16.0	9.0	11.0	3.0	5.0
ENSG00000087365	SF3B2	33.0	28.0	23.0	21.0	14.0	20.0
ENSG00000087448	KLHL42	4.0	9.0	12.0	9.0	4.0	10.0
ENSG00000087460	GNAS	60.0	67.0	56.0	49.0	47.0	47.0
ENSG00000087470	DNM1L	20.0	19.0	32.0	37.0	10.0	16.0
ENSG00000087494	PTHLH	0.1			1.0	0.5	3.0
ENSG00000087495	PHACTR3	0.1	13.0	21.0	0.2		
ENSG00000087502	ERGIC2	7.0	8.0	9.0	28.0	7.0	12.0
ENSG00000087510	TFAP2C					0.1	2.0
ENSG00000087586	AURKA	33.0	22.0	26.0	41.0	4.0	21.0
ENSG00000087589	CASS4		3.0	0.3			0.2
ENSG00000087842	PIR	2.0	9.0	1.0	7.0	2.0	17.0
ENSG00000087884	AAMDC	2.0	4.0	3.0	4.0	6.0	7.0
ENSG00000087903	RFX2	0.4	5.0	2.0	0.9	0.9	1.0
ENSG00000087995	METTL2A	5.0	5.0	2.0	4.0	2.0	4.0
ENSG00000088002	SULT2B1		0.8				
ENSG00000088035	ALG6	2.0	4.0	3.0	7.0	1.0	2.0
ENSG00000088038	CNOT3	8.0	16.0	9.0	6.0	4.0	5.0
ENSG00000088053	GP6		0.1	0.1			0.4
ENSG00000088179	PTPN4	2.0	2.0	1.0	2.0	0.8	2.0
ENSG00000088205	DDX18	22.0	20.0	17.0	18.0	5.0	16.0
ENSG00000088247	KHSRP	85.0	107.0	79.0	42.0	17.0	43.0
ENSG00000088256	GNA11	3.0	2.0	2.0	16.0	13.0	12.0
ENSG00000088280	ASAP3		1.0		27.0	10.0	7.0
ENSG00000088298	EDEM2	17.0	38.0	24.0	10.0	13.0	23.0
ENSG00000088305	DNMT3B	1.0	5.0	1.0	2.0	0.2	3.0
ENSG00000088320	REM1					0.2	
ENSG00000088325	TPX2	71.0	49.0	60.0	89.0	9.0	54.0
ENSG00000088340	FER1L4	0.2	0.4		0.5	1.0	0.1
ENSG00000088356	PDRG1	13.0	16.0	9.0	16.0	5.0	8.0
ENSG00000088367	EPB41L1	0.2	0.1		5.0	3.0	8.0
ENSG00000088387	DOCK9	0.1			3.0	2.0	5.0
ENSG00000088448	ANKRD10	17.0	49.0	99.0	19.0	5.0	44.0
ENSG00000088451	TGDS	12.0	30.0	18.0	9.0	4.0	5.0
ENSG00000088538	DOCK3	0.1	4.0	0.2	0.8	0.9	5.0
ENSG00000088543	C3orf18	1.0	3.0	1.0	4.0	5.0	5.0
ENSG00000088682	COQ9	8.0	12.0	9.0	10.0	4.0	6.0
ENSG00000088726	TMEM40						0.3
ENSG00000088727	KIF9	1.0	1.0	0.9	0.6	0.4	0.5
ENSG00000088756	ARHGAP28				3.0	0.1	0.8
ENSG00000088766	CRLS1	5.0	9.0	6.0	8.0	3.0	5.0
ENSG00000088808	PPP1R13B	2.0	0.4		2.0	0.4	2.0
ENSG00000088812	ATRN	4.0	11.0	10.0	16.0	12.0	15.0
ENSG00000088826	SMOX		11.0	6.0	11.0	7.0	7.0
ENSG00000088827	SIGLEC1		5.0		0.1		
ENSG00000088832	FKBP1A	143.0	87.0	77.0	77.0	84.0	114.0
ENSG00000088833	NSFL1C	9.0	13.0	10.0	16.0	8.0	11.0
ENSG00000088836	SLC4A11	1.0	4.0	0.1	0.7	0.6	0.2
ENSG00000088854	C20orf194	1.0	5.0	6.0	3.0	3.0	4.0
ENSG00000088876	ZNF343	3.0	3.0	3.0	3.0	2.0	3.0
ENSG00000088881	EBF4		10.0	0.1	0.4		
ENSG00000088882	CPXM1	0.5	13.0	0.9	0.3		
ENSG00000088888	MAVS	7.0	18.0	16.0	15.0	9.0	20.0
ENSG00000088899	LZTS3	0.1	0.9	0.1	2.0	1.0	3.0
ENSG00000088930	XRN2	51.0	42.0	51.0	46.0	19.0	43.0
ENSG00000088970	KIZ	4.0	6.0	5.0	5.0	2.0	3.0
ENSG00000088986	DYNLL1	42.0	33.0	30.0	61.0	56.0	64.0
ENSG00000088992	TESC	7.0	50.0	55.0			0.1
ENSG00000089006	SNX5	38.0	16.0	19.0	17.0	5.0	12.0
ENSG00000089009	RPL6	244.0	127.0	235.0	90.0	57.0	101.0
ENSG00000089012	SIRPG		0.3	0.1			0.1
ENSG00000089022	MAPKAPK5	3.0	4.0	3.0	1.0	1.0	2.0
ENSG00000089041	P2RX7	1.0	6.0	9.0	0.8	0.1	2.0
ENSG00000089048	ESF1	13.0	12.0	10.0	10.0	5.0	9.0
ENSG00000089050	RBBP9	9.0	3.0	2.0	13.0	3.0	6.0
ENSG00000089053	ANAPC5	19.0	21.0	20.0	7.0	7.0	11.0
ENSG00000089057	SLC23A2	4.0	11.0	16.0	9.0	4.0	11.0
ENSG00000089060	SLC8B1	2.0	11.0	7.0	3.0	2.0	6.0
ENSG00000089063	TMEM230	22.0	38.0	32.0	33.0	32.0	33.0
ENSG00000089091	DZANK1	2.0	0.3	2.0	0.7	0.4	0.5
ENSG00000089094	KDM2B	9.0	7.0	7.0	2.0	1.0	3.0
ENSG00000089101	CFAP61				0.1		0.1
ENSG00000089123	TASP1	6.0	4.0	4.0	2.0	2.0	2.0
ENSG00000089127	OAS1	7.0	6.0	0.1	1.0	0.1	0.7
ENSG00000089154	GCN1	39.0	22.0	17.0	18.0	15.0	21.0
ENSG00000089157	RPLP0	892.0	440.0	933.0	302.0	199.0	311.0
ENSG00000089159	PXN	1.0	13.0	2.0	23.0	15.0	36.0
ENSG00000089163	SIRT4	0.3	0.4	0.2	0.6	0.4	0.7
ENSG00000089177	KIF16B	3.0		5.0	3.0	2.0	3.0
ENSG00000089195	TRMT6	9.0	13.0	11.0	11.0	3.0	6.0
ENSG00000089199	CHGB		0.6		0.1		0.3
ENSG00000089220	PEBP1	111.0	94.0	38.0	71.0	66.0	64.0
ENSG00000089225	TBX5					0.1	0.1
ENSG00000089234	BRAP	6.0	10.0	5.0	3.0	3.0	5.0
ENSG00000089248	ERP29	70.0	118.0	69.0	20.0	40.0	47.0
ENSG00000089280	FUS	58.0	64.0	53.0	40.0	18.0	34.0
ENSG00000089289	IGBP1	39.0	18.0	33.0	16.0	12.0	18.0
ENSG00000089327	FXYD5	28.0	123.0	59.0	15.0	44.0	40.0
ENSG00000089335	ZNF302	6.0	6.0	7.0	12.0	4.0	8.0
ENSG00000089351	GRAMD1A	12.0	12.0	5.0	5.0	4.0	4.0
ENSG00000089356	FXYD3	0.3	0.1	0.1	0.1		
ENSG00000089472	HEPH				1.0	0.4	9.0
ENSG00000089486	CDIP1	8.0	13.0	1.0	5.0	6.0	9.0
ENSG00000089505	CMTM1		1.0	3.0	1.0	0.7	0.8
ENSG00000089558	KCNH4	0.3	0.4	0.2			
ENSG00000089597	GANAB	69.0	134.0	92.0	201.0	151.0	150.0
ENSG00000089639	GMIP	23.0	27.0	25.0	0.9	2.0	3.0
ENSG00000089682	RBM41	4.0	4.0	2.0	2.0	1.0	4.0
ENSG00000089685	BIRC5	29.0	23.0	21.0	41.0	3.0	24.0
ENSG00000089692	LAG3	0.8	0.2		0.8	0.2	0.4
ENSG00000089693	MLF2	36.0	40.0	44.0	64.0	41.0	36.0
ENSG00000089723	OTUB2	0.3	0.6		0.3	0.5	0.5
ENSG00000089737	DDX24	21.0	19.0	12.0	12.0	14.0	17.0
ENSG00000089775	ZBTB25	2.0	1.0	1.0	0.8	0.9	1.0
ENSG00000089818	NECAP1	7.0	8.0	10.0	15.0	7.0	10.0
ENSG00000089820	ARHGAP4	16.0	25.0	57.0	0.3	0.1	0.8
ENSG00000089847	ANKRD24	0.7	0.7	0.1	0.4	0.3	0.8
ENSG00000089876	DHX32	7.0	0.2	2.0	10.0	6.0	16.0
ENSG00000089902	RCOR1	3.0	19.0	14.0	18.0	4.0	9.0
ENSG00000089916	GPATCH2L	5.0	7.0	5.0	9.0	2.0	4.0
ENSG00000090006	LTBP4	0.9	16.0	0.6	5.0	2.0	4.0
ENSG00000090013	BLVRB	7.0	42.0	20.0	47.0	13.0	25.0
ENSG00000090020	SLC9A1	4.0	6.0	3.0	12.0	8.0	11.0
ENSG00000090054	SPTLC1	15.0	19.0	14.0	28.0	18.0	20.0
ENSG00000090060	PAPOLA	16.0	16.0	15.0	8.0	6.0	18.0
ENSG00000090061	CCNK	4.0	3.0	2.0	3.0	1.0	2.0
ENSG00000090097	PCBP4	2.0	6.0	1.0	12.0	12.0	14.0
ENSG00000090104	RGS1	3.0	0.5	1.0			
ENSG00000090238	YPEL3	3.0	2.0	5.0	4.0	5.0	4.0
ENSG00000090263	MRPS33	7.0	12.0	6.0	5.0	3.0	6.0
ENSG00000090266	NDUFB2	10.0	17.0	6.0	7.0	9.0	11.0
ENSG00000090273	NUDC	48.0	37.0	32.0	60.0	20.0	32.0
ENSG00000090316	MAEA	9.0	8.0	7.0	8.0	6.0	11.0
ENSG00000090339	ICAM1	39.0	4.0	0.8	0.6	4.0	0.2
ENSG00000090372	STRN4	8.0	14.0	12.0	9.0	6.0	8.0
ENSG00000090376	IRAK3	5.0	13.0	7.0		1.0	0.1
ENSG00000090382	LYZ	0.6	711.0	2248.0	0.2	0.2	0.5
ENSG00000090432	MUL1	9.0	13.0	9.0	20.0	13.0	17.0
ENSG00000090447	TFAP4	3.0	3.0	3.0	1.0	0.1	0.4
ENSG00000090470	PDCD7	9.0	12.0	11.0	13.0	4.0	6.0
ENSG00000090487	SPG21	16.0	28.0	18.0	21.0	8.0	13.0
ENSG00000090512	FETUB						0.2
ENSG00000090520	DNAJB11	22.0	14.0	13.0	23.0	13.0	18.0
ENSG00000090530	P3H2	32.0			5.0	24.0	26.0
ENSG00000090534	THPO						0.1
ENSG00000090539	CHRD				0.1	0.1	0.1
ENSG00000090554	FLT3LG	0.6	1.0	0.6	1.0	0.3	0.3
